created_at,sum_interaction_count,sum_weighted_sentiment,positive_count,negative_count,null_count,volume_tweets,overall_sentiment,modified,Date,Symbol,Volume,VWAP,AdrActCnt,BlkCnt,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeTotUSD,HashRate,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrValAdjUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-03-28-04,0,0,0,0,7,7,"",2020-03-28-06,2020-03-28-06,3,155.2601609,128.04,376618,6488,22244.67632552,1.4450937018933996E10,2.218397790224229E15,52762.61766175224,166.58463038633795,-7.966069003932681,-42.1252692664351,1.1028911965573E8,667726,2.3006125080644652E8,0.061789541603881545,0.12618250968148623,0.09579792017414107
2020-03-27-23,1077,1077,0,63,2,65,1.0,2020-03-28-01,2020-03-28-01,3,402.630553,130.03833333333333,376618,6488,22244.67632552,1.4450937018933996E10,2.218397790224229E15,52762.61766175224,166.58463038633795,-7.966069003932681,-42.1252692664351,1.1028911965573E8,667726,2.3006125080644652E8,0.061789541603881545,0.12618250968148623,0.09579792017414107
2020-03-28-06,70,140,16,0,0,16,2.0,2020-03-28-08,2020-03-28-08,3,593.2705732,129.055,376618,6488,22244.67632552,1.4450937018933996E10,2.218397790224229E15,52762.61766175224,166.58463038633795,-7.966069003932681,-42.1252692664351,1.1028911965573E8,667726,2.3006125080644652E8,0.061789541603881545,0.12618250968148623,0.09579792017414107
2020-03-27-22,22,44,12,0,4,16,2.0,2020-03-28-00,2020-03-28-00,3,697.8045904,130.98499999999999,376618,6488,22244.67632552,1.4450937018933996E10,2.218397790224229E15,52762.61766175224,166.58463038633795,-7.966069003932681,-42.1252692664351,1.1028911965573E8,667726,2.3006125080644652E8,0.061789541603881545,0.12618250968148623,0.09579792017414107
2020-03-29-21,134,268,17,0,6,23,2.0,2020-03-29-23,2020-03-29-23,3,598.8271722,125.31666666666666,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-05,0,0,0,0,10,10,"",2020-03-29-07,2020-03-29-07,3,199.34588,129.56,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-16,44,88,22,0,0,22,2.0,2020-03-29-18,2020-03-29-18,3,87.14118082,127.92999999999999,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-01,25,50,9,0,0,9,2.0,2020-03-29-03,2020-03-29-03,3,10.806585,130.1783333333333,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-03,197,394,25,0,0,25,2.0,2020-03-29-05,2020-03-29-05,3,41.75267591,130.14666666666668,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-17,13,26,5,0,3,8,2.0,2020-03-29-19,2020-03-29-19,3,2056.047569,126.37833333333333,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-02,961,1922,77,0,0,77,2.0,2020-03-29-04,2020-03-29-04,3,39.95169291,130.35166666666666,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-19,5,5,0,5,5,10,1.0,2020-03-29-21,2020-03-29-21,3,169.1216695,125.52666666666669,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-14,30,60,30,0,0,30,2.0,2020-03-29-16,2020-03-29-16,3,379.1904271,128.75166666666667,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-12,48,96,24,0,19,43,2.0,2020-03-29-14,2020-03-29-14,3,45.57605285,129.02666666666667,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-28-22,0,0,0,0,9,9,"",2020-03-29-00,2020-03-29-00,3,222.806268,131.23999999999998,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-07,0,0,0,0,7,7,"",2020-03-29-09,2020-03-29-09,3,45.124288,129.06333333333336,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-28-23,0,0,0,0,9,9,"",2020-03-29-01,2020-03-29-01,3,106.437653,130.41666666666666,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-13,306,612,74,0,0,74,2.0,2020-03-29-15,2020-03-29-15,3,112.988127,129.20499999999998,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-20,148,284,36,6,6,48,1.9189189189189189,2020-03-29-22,2020-03-29-22,3,3130.273149,125.43499999999999,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-15,16,32,16,0,6,22,2.0,2020-03-29-17,2020-03-29-17,3,81.99203187,128.25666666666666,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-18,93,182,36,4,4,44,1.956989247311828,2020-03-29-20,2020-03-29-20,3,586.4808752,125.27833333333335,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-29-10,0,0,0,0,6,6,"",2020-03-29-12,2020-03-29-12,3,81.571356,128.95666666666668,318335,6573,19253.22120797,1.3807576535211773E10,2.2375885922658658E15,44059.42318399954,170.2214634607162,-11.912791724713877,-45.25884442409577,1.1030288315573E8,607984,1.4281044900507662E8,0.061867107398270144,0.126162377486343,0.09594238564877922
2020-03-30-01,0,0,0,0,6,6,"",2020-03-30-03,2020-03-30-03,3,74.91404487,126.86,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-20,11,22,11,0,22,33,2.0,2020-03-30-22,2020-03-30-22,3,1062.719352,134.46166666666667,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-07,5,10,5,0,0,5,2.0,2020-03-30-09,2020-03-30-09,3,44.364411,130.98499999999999,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-11,8,16,4,0,8,12,2.0,2020-03-30-13,2020-03-30-13,3,316.7930168,132.54666666666665,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-06,29,58,16,0,6,22,2.0,2020-03-30-08,2020-03-30-08,3,215.955528,130.81666666666666,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-05,54,108,27,0,0,27,2.0,2020-03-30-07,2020-03-30-07,3,292.435176,130.58,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-03,88,116,6,15,13,34,1.3181818181818181,2020-03-30-05,2020-03-30-05,3,3247.198771,128.99666666666667,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-17,69,138,31,0,38,69,2.0,2020-03-30-19,2020-03-30-19,3,562.6664079,132.47666666666666,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-18,14,28,11,0,37,48,2.0,2020-03-30-20,2020-03-30-20,3,1427.944662,133.48333333333332,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-00,0,0,0,0,6,6,"",2020-03-30-02,2020-03-30-02,3,1649.745162,126.44166666666666,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-21,39,78,13,0,35,48,2.0,2020-03-30-23,2020-03-30-23,3,1365.853098,133.31333333333336,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-04,19,38,13,0,0,13,2.0,2020-03-30-06,2020-03-30-06,3,78.299967,130.10166666666666,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-15,110,220,21,0,12,33,2.0,2020-03-30-17,2020-03-30-17,3,1310.117479,133.02833333333334,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-16,169,338,64,0,8,72,2.0,2020-03-30-18,2020-03-30-18,3,422.8934624,132.49166666666667,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-13,20,40,20,0,67,87,2.0,2020-03-30-15,2020-03-30-15,3,986.3936677,132.74,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-09,0,0,0,0,5,5,"",2020-03-30-11,2020-03-30-11,3,343.7566664,133.16833333333332,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-29-23,6,6,0,6,5,11,1.0,2020-03-30-01,2020-03-30-01,3,734.6230405,125.80666666666666,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-29-22,33,66,11,0,5,16,2.0,2020-03-30-00,2020-03-30-00,3,719.6621682,125.07833333333333,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-19,18,36,9,0,29,38,2.0,2020-03-30-21,2020-03-30-21,3,11908.40336,134.46333333333334,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-10,4,8,4,0,8,12,2.0,2020-03-30-12,2020-03-30-12,3,645.7823137,133.57833333333335,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-12,57,114,57,0,9,66,2.0,2020-03-30-14,2020-03-30-14,3,671.8487931,132.12,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-08,16,32,7,0,0,7,2.0,2020-03-30-10,2020-03-30-10,3,439.384077,131.28666666666666,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-14,0,0,0,0,7,7,"",2020-03-30-16,2020-03-30-16,3,149.292726,132.73833333333332,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-30-02,45,90,14,0,6,20,2.0,2020-03-30-04,2020-03-30-04,3,500.123054,127.22000000000001,344397,6460,22915.48173375,1.4661311186605742E10,2.2565297349977905E15,60260.72205622324,168.76158536370167,-5.927700457920372,-39.617930385970574,1.1031644240573E8,724004,2.1523634770305744E8,0.06201109504632453,0.12694494805462683,0.09601347223940485
2020-03-31-18,0,0,0,0,9,9,"",2020-03-31-20,2020-03-31-20,3,600.9653774,134.335,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-05,0,0,0,0,23,23,"",2020-03-31-07,2020-03-31-07,3,160.4820214,132.15,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-03,24,48,13,0,12,25,2.0,2020-03-31-05,2020-03-31-05,3,136.49954,131.28166666666667,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-30-23,0,0,0,0,11,11,"",2020-03-31-01,2020-03-31-01,3,462.314471,133.48000000000002,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-21,44,88,8,0,17,25,2.0,2020-03-31-23,2020-03-31-23,3,228.6406373,133.775,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-14,0,0,0,0,29,29,"",2020-03-31-16,2020-03-31-16,3,506.442651,132.895,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-19,0,0,0,0,9,9,"",2020-03-31-21,2020-03-31-21,3,440.1278384,134.83833333333334,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-13,0,0,0,0,79,79,"",2020-03-31-15,2020-03-31-15,3,662.8724415,133.26166666666668,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-15,132,264,66,0,0,66,2.0,2020-03-31-17,2020-03-31-17,3,284.527534,132.71,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-10,25,25,0,11,20,31,1.0,2020-03-31-12,2020-03-31-12,3,898.902201,132.31833333333333,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-12,0,0,0,0,23,23,"",2020-03-31-14,2020-03-31-14,3,214.0326217,132.82666666666665,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-02,0,0,0,0,11,11,"",2020-03-31-04,2020-03-31-04,3,681.5367225,131.94,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-06,0,0,0,0,11,11,"",2020-03-31-08,2020-03-31-08,3,470.508687,132.6783333333333,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-20,9,9,0,9,9,18,1.0,2020-03-31-22,2020-03-31-22,3,269.7281999,134.30666666666667,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-31-16,44,88,8,0,18,26,2.0,2020-03-31-18,2020-03-31-18,3,280.0983684,133.205,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-03-30-22,0,0,0,0,13,13,"",2020-03-31-00,2020-03-31-00,3,412.087832,132.74333333333334,353932,6472,24056.51266996,1.4729956063918934E10,2.1936231516566205E15,66831.08873828153,164.32746885195982,-5.511530800068131,-38.93244301778107,1.1033002778073E8,731749,2.7805240397170335E8,0.06197761294262202,0.12699256441805998,0.09599564567622033
2020-04-01-14,1,2,1,0,8,9,2.0,2020-04-01-16,2020-04-01-16,3,2288.011107,130.69333333333336,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-03,0,0,0,0,84,84,"",2020-04-01-05,2020-04-01-05,3,384.528921,132.68500000000003,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-08,0,0,0,0,7,7,"",2020-04-01-10,2020-04-01-10,3,105.054685,132.27833333333334,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-03-31-23,0,0,0,0,16,16,"",2020-04-01-01,2020-04-01-01,3,763.7155777,132.07333333333335,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-20,0,0,0,0,80,80,"",2020-04-01-22,2020-04-01-22,3,1266.360044,133.38666666666666,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-19,0,0,0,0,9,9,"",2020-04-01-21,2020-04-01-21,3,968.762072,132.40333333333334,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-13,15,30,15,0,57,72,2.0,2020-04-01-15,2020-04-01-15,3,366.3394909,131.59833333333336,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-09,0,0,0,0,14,14,"",2020-04-01-11,2020-04-01-11,3,60.636157,132.21,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-18,17,34,9,0,10,19,2.0,2020-04-01-20,2020-04-01-20,3,1100.752756,131.435,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-10,0,0,0,0,6,6,"",2020-04-01-12,2020-04-01-12,3,596.046642,132.41,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-16,0,0,0,0,16,16,"",2020-04-01-18,2020-04-01-18,3,247.4146633,129.84333333333333,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-11,36,65,21,7,0,28,1.8055555555555556,2020-04-01-13,2020-04-01-13,3,1363.192313,131.35833333333332,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-12,0,0,0,0,13,13,"",2020-04-01-14,2020-04-01-14,3,1223.744529,131.33666666666667,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-07,42,84,8,0,0,8,2.0,2020-04-01-09,2020-04-01-09,3,215.9783,132.17333333333332,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
2020-04-01-17,16,32,8,0,44,52,2.0,2020-04-01-19,2020-04-01-19,3,522.435302,129.85,333042,6553,23177.3769266,1.4990731879195837E10,2.1885312322006905E15,62184.64874153051,166.00973225640138,-17.896073128111638,-41.23798234046026,1.1034377259323E8,683007,1.9395851103908846E8,0.06199227009249586,0.1264296517783361,0.09599049362880507
