created_at,sum_interaction_count,sum_weighted_sentiment,positive_count,negative_count,null_count,volume_tweets,overall_sentiment,modified,Date,Symbol,Volume,Only_date,VWAP
2020-03-22-16,6,12,3,0,0,3,2.0,2020-03-22-18,2020-03-22-18,BCH.X,0.0,2020-03-22,209.13
2020-04-24-20,3,6,3,0,1,4,2.0,2020-04-24-22,2020-04-24-22,ETH.X,207.8063112,2020-04-24,187.46333333333334
2020-04-29-14,3,6,1,0,0,1,2.0,2020-04-29-16,2020-04-29-16,LTC.X,4058.66669,2020-04-29,48.655
2020-04-25-07,0,0,0,0,1,1,"",2020-04-25-09,2020-04-25-09,BTC.X,9.013838779,2020-04-25,7562.7283333333335
2020-04-13-18,263,350,50,51,9,110,1.3307984790874525,2020-04-13-20,2020-04-13-20,BCH.X,0.0,2020-04-13,219.98
2020-04-19-04,33,63,9,3,6,18,1.9090909090909092,2020-04-19-06,2020-04-19-06,ETH.X,545.500101,2020-04-19,181.75166666666667
2020-04-25-13,62,124,18,0,3,21,2.0,2020-04-25-15,2020-04-25-15,ETH.X,493.1362764,2020-04-25,195.745
2020-04-27-06,21,36,5,2,20,27,1.7142857142857142,2020-04-27-08,2020-04-27-08,BTC.X,74.4706496,2020-04-27,7719.781666666667
2020-04-23-18,6,12,6,0,3,9,2.0,2020-04-23-20,2020-04-23-20,BTC.X,78.68452585,2020-04-23,7548.216666666667
2020-03-25-15,112,224,35,0,0,35,2.0,2020-03-25-17,2020-03-25-17,BTC.X,62.41704181,2020-03-25,6684.821666666667
2020-03-26-02,43,86,43,0,0,43,2.0,2020-03-26-04,2020-03-26-04,BCH.X,0.0,2020-03-26,230.0
2020-04-09-11,18,18,0,6,0,6,1.0,2020-04-09-13,2020-04-09-13,BTC.X,263.5908667,2020-04-09,7333.528333333333
2020-04-25-04,0,0,0,0,11,11,"",2020-04-25-06,2020-04-25-06,LTC.X,25.65117,2020-04-25,45.34666666666667
2020-04-08-22,17,32,7,1,8,16,1.8823529411764706,2020-04-09-00,2020-04-09-00,BTC.X,31.34564175,2020-04-09,7363.335
2020-04-20-16,4,6,2,2,35,39,1.5,2020-04-20-18,2020-04-20-18,ETH.X,2686.805661,2020-04-20,174.69500000000002
2020-04-06-10,16,27,4,4,7,15,1.6875,2020-04-06-12,2020-04-06-12,BTC.X,99.0746367,2020-04-06,7137.306666666666
2020-04-29-19,33,66,6,0,3,9,2.0,2020-04-29-21,2020-04-29-21,BTC.X,183.0186832,2020-04-29,8904.055
2020-04-28-21,4,8,2,0,2,4,2.0,2020-04-28-23,2020-04-28-23,BTC.X,37.17402087,2020-04-28,7768.69
2020-03-22-01,0,0,0,0,2,2,"",2020-03-22-03,2020-03-22-03,BTC.X,46.06835856,2020-03-22,6322.668333333332
2020-03-31-16,44,88,8,0,18,26,2.0,2020-03-31-18,2020-03-31-18,ETH.X,280.0983684,2020-03-31,133.205
2020-04-17-04,22,44,6,0,6,12,2.0,2020-04-17-06,2020-04-17-06,BTC.X,18.30188173,2020-04-17,7064.813333333333
2020-03-27-01,98,196,49,0,0,49,2.0,2020-03-27-03,2020-03-27-03,BTC.X,38.22777467,2020-03-27,6818.208333333333
2020-04-07-19,20,20,0,11,0,11,1.0,2020-04-07-21,2020-04-07-21,BCH.X,0.0,2020-04-07,241.38
2020-04-22-01,6,12,6,0,66,72,2.0,2020-04-22-03,2020-04-22-03,ETH.X,148.289575,2020-04-22,172.15833333333333
2020-03-30-14,0,0,0,0,7,7,"",2020-03-30-16,2020-03-30-16,ETH.X,149.292726,2020-03-30,132.73833333333332
2020-04-05-07,0,0,0,0,20,20,"",2020-04-05-09,2020-04-05-09,LTC.X,405.99745,2020-04-05,40.67166666666666
2020-04-18-16,24,25,1,12,0,13,1.0416666666666667,2020-04-18-18,2020-04-18-18,LTC.X,210.82899,2020-04-18,43.57333333333333
2020-03-29-14,24,48,24,0,0,24,2.0,2020-03-29-16,2020-03-29-16,BCH.X,0.0,2020-03-29,210.85
2020-04-06-11,30,48,9,4,5,18,1.6,2020-04-06-13,2020-04-06-13,BTC.X,162.4578047,2020-04-06,7132.286666666667
2020-04-14-02,0,0,0,0,6,6,"",2020-04-14-04,2020-04-14-04,BCH.X,0.0,2020-04-14,241.0
2020-03-28-23,63,104,19,7,8,34,1.6507936507936507,2020-03-29-01,2020-03-29-01,BTC.X,14.68676892,2020-03-29,6227.22
2020-04-17-22,12,24,6,0,20,26,2.0,2020-04-18-00,2020-04-18-00,BTC.X,42.09456677,2020-04-18,7058.156666666667
2020-04-24-10,30,60,15,0,6,21,2.0,2020-04-24-12,2020-04-24-12,BTC.X,42.99099253,2020-04-24,7502.781666666667
2020-04-06-05,8,16,2,0,0,2,2.0,2020-04-06-07,2020-04-06-07,ETH.X,983.7957765,2020-04-06,150.12666666666667
2020-04-24-12,11,22,4,0,0,4,2.0,2020-04-24-14,2020-04-24-14,LTC.X,125.59732,2020-04-24,43.75666666666666
2020-03-29-15,16,32,16,0,6,22,2.0,2020-03-29-17,2020-03-29-17,ETH.X,81.99203187,2020-03-29,128.25666666666666
2020-04-02-14,39,78,10,0,2,12,2.0,2020-04-02-16,2020-04-02-16,BTC.X,436.9252867,2020-04-02,6867.195
2020-04-14-09,4,6,2,2,23,27,1.5,2020-04-14-11,2020-04-14-11,BTC.X,19.54389767,2020-04-14,6854.661666666667
2020-05-01-14,14,25,5,2,11,18,1.7857142857142858,2020-05-01-16,2020-05-01-16,BTC.X,283.6514851,2020-05-01,8730.193333333335
2020-04-11-10,0,0,0,0,7,7,"",2020-04-11-12,2020-04-11-12,BCH.X,0.0,2020-04-11,241.0
2020-03-29-13,240,480,57,0,8,65,2.0,2020-03-29-15,2020-03-29-15,LTC.X,155.559206,2020-03-29,38.416666666666664
2020-04-12-17,0,0,0,0,36,36,"",2020-04-12-19,2020-04-12-19,LTC.X,206.61096,2020-04-12,43.34166666666667
2020-04-23-01,86,86,0,43,7,50,1.0,2020-04-23-03,2020-04-23-03,ETH.X,127.1462949,2020-04-23,184.17
2020-04-26-22,40,80,10,0,5,15,2.0,2020-04-27-00,2020-04-27-00,ETH.X,2007.063133,2020-04-27,198.07833333333335
2020-03-31-03,38,76,16,0,4,20,2.0,2020-03-31-05,2020-03-31-05,BTC.X,38.83243822,2020-03-31,6418.62
2020-04-04-05,10,20,4,0,6,10,2.0,2020-04-04-07,2020-04-04-07,BTC.X,6.888217949,2020-04-04,6740.366666666666
2020-04-20-01,47,94,16,0,15,31,2.0,2020-04-20-03,2020-04-20-03,LTC.X,410.5061804,2020-04-20,43.02
2020-04-22-15,77,153,22,1,8,31,1.9870129870129871,2020-04-22-17,2020-04-22-17,BTC.X,90.06002372,2020-04-22,7121.798333333333
2020-04-03-13,0,0,0,0,45,45,"",2020-04-03-15,2020-04-03-15,BCH.X,0.0,2020-04-03,237.0
2020-04-06-16,149,280,77,18,23,118,1.8791946308724832,2020-04-06-18,2020-04-06-18,LTC.X,2304.54491,2020-04-06,44.75666666666666
2020-04-16-16,50,98,15,1,15,31,1.96,2020-04-16-18,2020-04-16-18,BTC.X,124.8636243,2020-04-16,7020.573333333334
2020-04-26-14,47,94,12,0,34,46,2.0,2020-04-26-16,2020-04-26-16,LTC.X,145.24472,2020-04-26,44.17166666666666
2020-03-28-04,2,3,1,1,5,7,1.5,2020-03-28-06,2020-03-28-06,BTC.X,25.68063362,2020-03-28,6168.736666666667
2020-03-28-00,147,268,24,10,12,46,1.8231292517006803,2020-03-28-02,2020-03-28-02,LTC.X,2350.78013,2020-03-28,37.513333333333335
2020-04-07-03,0,0,0,0,19,19,"",2020-04-07-05,2020-04-07-05,LTC.X,1758.37985,2020-04-07,45.42666666666667
2020-04-18-08,13,26,7,0,0,7,2.0,2020-04-18-10,2020-04-18-10,ETH.X,165.9127688,2020-04-18,173.31000000000003
2020-04-12-05,20,20,0,20,18,38,1.0,2020-04-12-07,2020-04-12-07,BCH.X,0.0,2020-04-12,235.0
2020-03-24-10,0,0,0,0,3,3,"",2020-03-24-12,2020-03-24-12,ETH.X,3047.505838,2020-03-24,140.02666666666667
2020-03-31-16,60,60,0,15,6,21,1.0,2020-03-31-18,2020-03-31-18,BTC.X,55.90527942,2020-03-31,6479.538333333334
2020-04-09-09,32,64,6,0,0,6,2.0,2020-04-09-11,2020-04-09-11,ETH.X,2955.75049,2020-04-09,170.34333333333333
2020-03-25-22,9,13,2,2,4,8,1.4444444444444444,2020-03-26-00,2020-03-26-00,BTC.X,157.7252342,2020-03-26,6739.051666666666
2020-04-15-07,3,4,1,1,1,3,1.3333333333333333,2020-04-15-09,2020-04-15-09,BTC.X,38.35792903,2020-04-15,6854.400000000001
2020-04-04-08,78,156,39,0,40,79,2.0,2020-04-04-10,2020-04-04-10,BTC.X,51.9576809,2020-04-04,6870.57
2020-04-15-08,2,3,1,1,7,9,1.5,2020-04-15-10,2020-04-15-10,BTC.X,166.7927775,2020-04-15,6832.668333333334
2020-05-01-04,183,363,36,2,10,48,1.9836065573770492,2020-05-01-06,2020-05-01-06,BTC.X,36.84957307,2020-05-01,8790.81
2020-03-25-12,324,648,63,0,2,65,2.0,2020-03-25-14,2020-03-25-14,BTC.X,318.4339352,2020-03-25,6619.488333333334
2020-04-12-00,17,32,5,1,31,37,1.8823529411764706,2020-04-12-02,2020-04-12-02,BTC.X,108.278981,2020-04-12,6848.436666666667
2020-04-10-09,18,29,5,5,56,66,1.6111111111111112,2020-04-10-11,2020-04-10-11,BTC.X,31.12426738,2020-04-10,6924.571666666667
2020-04-05-01,54,64,5,22,4,31,1.1851851851851851,2020-04-05-03,2020-04-05-03,BTC.X,49.73103552,2020-04-05,6838.37
2020-04-09-20,18,36,6,0,21,27,2.0,2020-04-09-22,2020-04-09-22,BTC.X,29.42839956,2020-04-09,7318.759999999999
2020-04-12-20,0,0,0,0,20,20,"",2020-04-12-22,2020-04-12-22,BCH.X,0.0,2020-04-12,235.0
2020-04-04-17,5,10,3,0,8,11,2.0,2020-04-04-19,2020-04-04-19,BTC.X,62.53848205,2020-04-04,6780.345
2020-03-25-01,5,10,5,0,0,5,2.0,2020-03-25-03,2020-03-25-03,ETH.X,3887.281042,2020-03-25,137.22666666666666
2020-04-25-00,7,14,1,0,1,2,2.0,2020-04-25-02,2020-04-25-02,ETH.X,185.286072,2020-04-25,187.24166666666665
2020-04-10-04,59,118,21,0,37,58,2.0,2020-04-10-06,2020-04-10-06,LTC.X,590.20006,2020-04-10,43.63999999999999
2020-04-23-20,226,452,38,0,0,38,2.0,2020-04-23-22,2020-04-23-22,ETH.X,606.443268,2020-04-23,190.2166666666667
2020-04-08-06,10,20,4,0,6,10,2.0,2020-04-08-08,2020-04-08-08,BTC.X,41.85433596,2020-04-08,7311.764999999999
2020-03-30-22,61,122,61,0,0,61,2.0,2020-03-31-00,2020-03-31-00,BCH.X,0.0,2020-03-31,210.85
2020-04-21-02,1,1,0,1,12,13,1.0,2020-04-21-04,2020-04-21-04,BTC.X,27.84005532,2020-04-21,6867.1016666666665
2020-04-16-23,210,420,55,0,0,55,2.0,2020-04-17-01,2020-04-17-01,BTC.X,37.52362105,2020-04-17,7105.579999999999
2020-04-08-23,102,204,27,0,0,27,2.0,2020-04-09-01,2020-04-09-01,BCH.X,0.0,2020-04-09,268.01
2020-04-07-19,34,68,21,0,0,21,2.0,2020-04-07-21,2020-04-07-21,LTC.X,1737.06853,2020-04-07,44.75333333333333
2020-04-16-22,81,162,11,0,60,71,2.0,2020-04-17-00,2020-04-17-00,ETH.X,873.405681,2020-04-17,172.47000000000003
2020-05-01-18,534,1068,30,0,9,39,2.0,2020-05-01-20,2020-05-01-20,ETH.X,271.178541,2020-05-01,209.62333333333333
2020-04-12-05,7,7,0,3,20,23,1.0,2020-04-12-07,2020-04-12-07,BTC.X,4.551716159,2020-04-12,6835.168333333334
2020-04-02-01,26,50,6,1,13,20,1.9230769230769231,2020-04-02-03,2020-04-02-03,BTC.X,61.15462825,2020-04-02,6629.8550000000005
2020-03-23-16,80,160,20,0,0,20,2.0,2020-03-23-18,2020-03-23-18,BTC.X,229.038912,2020-03-23,6305.68
2020-04-05-20,12,24,5,0,0,5,2.0,2020-04-05-22,2020-04-05-22,ETH.X,470.1912804,2020-04-05,143.15666666666667
2020-04-03-23,22,44,11,0,10,21,2.0,2020-04-04-01,2020-04-04-01,ETH.X,450.410379,2020-04-04,141.61666666666667
2020-04-14-12,8,8,0,8,15,23,1.0,2020-04-14-14,2020-04-14-14,ETH.X,2528.463641,2020-04-14,159.70166666666668
2020-04-01-12,0,0,0,0,13,13,"",2020-04-01-14,2020-04-01-14,ETH.X,1223.744529,2020-04-01,131.33666666666667
2020-04-05-19,27,49,10,2,4,16,1.8148148148148149,2020-04-05-21,2020-04-05-21,BTC.X,21.20456156,2020-04-05,6770.926666666666
2020-04-02-20,32,64,8,0,0,8,2.0,2020-04-02-22,2020-04-02-22,ETH.X,1226.527167,2020-04-02,142.48333333333332
2020-04-06-19,169,338,21,0,4,25,2.0,2020-04-06-21,2020-04-06-21,ETH.X,1208.076269,2020-04-06,165.08833333333334
2020-04-02-18,1219,2438,88,0,18,106,2.0,2020-04-02-20,2020-04-02-20,ETH.X,1194.281866,2020-04-02,140.5
2020-04-09-00,119,199,30,8,0,38,1.6722689075630253,2020-04-09-02,2020-04-09-02,ETH.X,303.832461,2020-04-09,171.34333333333333
2020-03-29-20,124,248,38,0,0,38,2.0,2020-03-29-22,2020-03-29-22,LTC.X,1204.53544,2020-03-29,37.26333333333334
2020-03-29-12,48,96,24,0,0,24,2.0,2020-03-29-14,2020-03-29-14,LTC.X,284.218737,2020-03-29,38.36166666666667
2020-04-09-19,101,192,32,3,13,48,1.900990099009901,2020-04-09-21,2020-04-09-21,BTC.X,28.12416454,2020-04-09,7309.803333333333
2020-03-25-07,0,0,0,0,6,6,"",2020-03-25-09,2020-03-25-09,ETH.X,3382.880675,2020-03-25,141.195
2020-04-18-06,0,0,0,0,2,2,"",2020-04-18-08,2020-04-18-08,ETH.X,251.736666,2020-04-18,173.70666666666668
2020-03-30-18,14,21,4,3,12,19,1.5,2020-03-30-20,2020-03-30-20,BTC.X,190.68135,2020-03-30,6445.408333333333
2020-03-23-00,0,0,0,0,23,23,"",2020-03-23-02,2020-03-23-02,BCH.X,0.0,2020-03-23,201.98
2020-03-26-16,5,9,2,1,22,25,1.8,2020-03-26-18,2020-03-26-18,BTC.X,50.42511509,2020-03-26,6663.716666666667
2020-04-20-11,0,0,0,0,4,4,"",2020-04-20-13,2020-04-20-13,BTC.X,114.7468878,2020-04-20,7046.225000000001
2020-04-30-20,41,77,11,3,9,23,1.8780487804878048,2020-04-30-22,2020-04-30-22,BTC.X,103.391173,2020-04-30,8746.478333333334
2020-04-09-13,0,0,0,0,22,22,"",2020-04-09-15,2020-04-09-15,BCH.X,0.0,2020-04-09,268.01
2020-04-16-21,0,0,0,0,10,10,"",2020-04-16-23,2020-04-16-23,ETH.X,1908.699722,2020-04-16,173.80333333333337
2020-03-29-19,9,18,9,0,20,29,2.0,2020-03-29-21,2020-03-29-21,LTC.X,54.5092,2020-03-29,37.285
2020-04-17-14,0,0,0,0,5,5,"",2020-04-17-16,2020-04-17-16,ETH.X,219.4549002,2020-04-17,170.52333333333334
2020-04-19-00,32,64,16,0,31,47,2.0,2020-04-19-02,2020-04-19-02,LTC.X,386.85251,2020-04-19,43.98
2020-04-22-01,0,0,0,0,62,62,"",2020-04-22-03,2020-04-22-03,LTC.X,54.0804,2020-04-22,40.833333333333336
2020-04-28-21,13,26,13,0,6,19,2.0,2020-04-28-23,2020-04-28-23,ETH.X,545.5805772,2020-04-28,197.4466666666667
2020-04-02-04,65,130,11,0,9,20,2.0,2020-04-02-06,2020-04-02-06,BTC.X,29.58471414,2020-04-02,6639.5199999999995
2020-04-09-04,73,146,11,0,0,11,2.0,2020-04-09-06,2020-04-09-06,LTC.X,157.74211,2020-04-09,46.211666666666666
2020-04-20-18,82,146,17,7,20,44,1.7804878048780488,2020-04-20-20,2020-04-20-20,BTC.X,169.0528436,2020-04-20,6822.228333333333
2020-04-03-10,262,524,56,0,0,56,2.0,2020-04-03-12,2020-04-03-12,ETH.X,1892.931811,2020-04-03,145.84
2020-03-27-23,1077,1077,0,63,51,114,1.0,2020-03-28-01,2020-03-28-01,BCH.X,0.0,2020-03-28,225.0
2020-04-29-10,47,94,25,0,0,25,2.0,2020-04-29-12,2020-04-29-12,ETH.X,686.9402218,2020-04-29,209.41166666666666
2020-04-03-08,343,562,61,43,6,110,1.6384839650145773,2020-04-03-10,2020-04-03-10,BTC.X,148.6622734,2020-04-03,6994.163333333333
2020-04-09-22,159,318,26,0,28,54,2.0,2020-04-10-00,2020-04-10-00,LTC.X,65.29998,2020-04-10,46.59166666666666
2020-04-25-03,33,66,11,0,0,11,2.0,2020-04-25-05,2020-04-25-05,BTC.X,8.683104514,2020-04-25,7549.223333333332
2020-04-01-19,17,34,9,0,0,9,2.0,2020-04-01-21,2020-04-01-21,LTC.X,270.10959,2020-04-01,38.41166666666667
2020-04-26-17,48,96,18,0,0,18,2.0,2020-04-26-19,2020-04-26-19,LTC.X,161.2987822,2020-04-26,44.48499999999999
2020-04-25-00,0,0,0,0,10,10,"",2020-04-25-02,2020-04-25-02,LTC.X,68.53037,2020-04-25,44.365
2020-04-08-04,0,0,0,0,41,41,"",2020-04-08-06,2020-04-08-06,LTC.X,1183.37148,2020-04-08,46.73833333333334
2020-04-18-07,0,0,0,0,3,3,"",2020-04-18-09,2020-04-18-09,ETH.X,251.0015035,2020-04-18,173.71666666666667
2020-04-22-06,0,0,0,0,8,8,"",2020-04-22-08,2020-04-22-08,LTC.X,86.49269,2020-04-22,41.135
2020-04-04-19,8,10,2,3,42,47,1.25,2020-04-04-21,2020-04-04-21,BTC.X,121.3685672,2020-04-04,6864.55
2020-04-17-16,21,37,6,5,8,19,1.7619047619047619,2020-04-17-18,2020-04-17-18,BTC.X,101.7524415,2020-04-17,7046.153333333333
2020-03-23-01,0,0,0,0,15,15,"",2020-03-23-03,2020-03-23-03,ETH.X,1662.414849,2020-03-23,124.98166666666668
2020-03-30-20,163,322,37,2,10,49,1.9754601226993864,2020-03-30-22,2020-03-30-22,BTC.X,233.6162766,2020-03-30,6552.7300000000005
2020-04-16-07,92,184,40,0,7,47,2.0,2020-04-16-09,2020-04-16-09,ETH.X,869.3918436,2020-04-16,170.83499999999995
2020-04-25-12,0,0,0,0,49,49,"",2020-04-25-14,2020-04-25-14,BCH.X,0.0,2020-04-25,237.30000000000004
2020-04-29-10,43,86,26,0,14,40,2.0,2020-04-29-12,2020-04-29-12,BTC.X,307.4691808,2020-04-29,8206.133333333333
2020-03-28-06,70,140,16,0,0,16,2.0,2020-03-28-08,2020-03-28-08,ETH.X,593.2705732,2020-03-28,129.055
2020-04-21-12,18,36,18,0,0,18,2.0,2020-04-21-14,2020-04-21-14,LTC.X,1729.51967,2020-04-21,40.721666666666664
2020-03-30-05,58,111,24,2,8,34,1.9137931034482758,2020-03-30-07,2020-03-30-07,BTC.X,161.109855,2020-03-30,6278.903333333333
2020-04-20-09,4,8,4,0,0,4,2.0,2020-04-20-11,2020-04-20-11,ETH.X,2089.212387,2020-04-20,179.335
2020-03-26-03,10,20,5,0,10,15,2.0,2020-03-26-05,2020-03-26-05,ETH.X,562.578993,2020-03-26,136.96333333333334
2020-03-31-20,9,9,0,9,9,18,1.0,2020-03-31-22,2020-03-31-22,ETH.X,269.7281999,2020-03-31,134.30666666666667
2020-04-02-17,78,116,19,20,37,76,1.4871794871794872,2020-04-02-19,2020-04-02-19,LTC.X,1665.27143,2020-04-02,40.26666666666667
2020-04-26-19,11,11,0,11,13,24,1.0,2020-04-26-21,2020-04-26-21,LTC.X,299.6365758,2020-04-26,44.548333333333325
2020-04-16-22,90,176,17,1,112,130,1.9555555555555555,2020-04-17-00,2020-04-17-00,BTC.X,201.6063641,2020-04-17,7110.355
2020-03-31-01,0,0,0,0,33,33,"",2020-03-31-03,2020-03-31-03,LTC.X,3127.44859,2020-03-31,38.833333333333336
2020-04-20-06,16,27,7,2,2,11,1.6875,2020-04-20-08,2020-04-20-08,BTC.X,4.343528595,2020-04-20,7186.32
2020-04-07-10,119,238,21,0,0,21,2.0,2020-04-07-12,2020-04-07-12,LTC.X,7449.02855,2020-04-07,46.751666666666665
2020-04-09-22,0,0,0,0,41,41,"",2020-04-10-00,2020-04-10-00,BCH.X,0.0,2020-04-10,268.01
2020-03-26-21,112,216,17,3,12,32,1.9285714285714286,2020-03-26-23,2020-03-26-23,BTC.X,0.0,2020-03-26,6724.219999999998
2020-05-01-12,4,4,0,1,12,13,1.0,2020-05-01-14,2020-05-01-14,BTC.X,250.7860468,2020-05-01,8808.245
2020-04-29-18,52,102,12,2,11,25,1.9615384615384615,2020-04-29-20,2020-04-29-20,ETH.X,740.9269142,2020-04-29,216.65666666666667
2020-04-04-18,0,0,0,0,10,10,"",2020-04-04-20,2020-04-04-20,ETH.X,894.379167,2020-04-04,144.2433333333333
2020-04-24-02,22,40,10,3,9,22,1.8181818181818181,2020-04-24-04,2020-04-24-04,BTC.X,61.62855163,2020-04-24,7533.44
2020-04-14-21,13,25,8,1,19,28,1.9230769230769231,2020-04-14-23,2020-04-14-23,BTC.X,42.43558755,2020-04-14,6884.691666666667
2020-04-16-03,71,125,14,5,13,32,1.7605633802816902,2020-04-16-05,2020-04-16-05,BTC.X,18.46200926,2020-04-16,6643.990000000001
2020-04-16-15,30,60,8,0,6,14,2.0,2020-04-16-17,2020-04-16-17,ETH.X,815.680978,2020-04-16,170.955
2020-04-23-23,146,292,27,0,6,33,2.0,2020-04-24-01,2020-04-24-01,BTC.X,30.1955046,2020-04-24,7534.003333333334
2020-04-29-11,5,10,1,0,0,1,2.0,2020-04-29-13,2020-04-29-13,BTC.X,389.462823,2020-04-29,8325.160000000002
2020-03-29-20,148,284,36,6,6,48,1.9189189189189189,2020-03-29-22,2020-03-29-22,ETH.X,3130.273149,2020-03-29,125.43499999999999
2020-04-22-14,21,42,13,0,15,28,2.0,2020-04-22-16,2020-04-22-16,LTC.X,318.06862,2020-04-22,42.126666666666665
2020-04-18-02,7,14,7,0,3,10,2.0,2020-04-18-04,2020-04-18-04,ETH.X,200.6592063,2020-04-18,173.60999999999999
2020-03-30-04,18,31,6,2,3,11,1.7222222222222223,2020-03-30-06,2020-03-30-06,BTC.X,58.84602037,2020-03-30,6233.845
2020-04-18-12,7,14,3,0,2,5,2.0,2020-04-18-14,2020-04-18-14,ETH.X,2173.642304,2020-04-18,183.76999999999998
2020-04-06-06,4,4,0,4,5,9,1.0,2020-04-06-08,2020-04-06-08,LTC.X,1280.86027,2020-04-06,41.935
2020-03-25-21,41,82,11,0,0,11,2.0,2020-03-25-23,2020-03-25-23,LTC.X,96.83583,2020-03-25,39.211666666666666
2020-03-23-01,0,0,0,0,15,15,"",2020-03-23-03,2020-03-23-03,BTC.X,92.91247922,2020-03-23,5946.599999999999
2020-03-29-23,0,0,0,0,20,20,"",2020-03-30-01,2020-03-30-01,LTC.X,319.3503357,2020-03-30,37.52
2020-04-11-13,15,15,0,6,17,23,1.0,2020-04-11-15,2020-04-11-15,LTC.X,5264.044707,2020-04-11,42.505
2020-04-10-19,57,111,13,1,1,15,1.9473684210526316,2020-04-10-21,2020-04-10-21,BTC.X,45.31877078,2020-04-10,6923.64
2020-03-28-00,375,580,40,72,18,130,1.5466666666666666,2020-03-28-02,2020-03-28-02,BTC.X,44.5051601,2020-03-28,6271.803333333333
2020-04-08-23,32,64,9,0,16,25,2.0,2020-04-09-01,2020-04-09-01,ETH.X,331.075216,2020-04-09,172.15166666666664
2020-03-27-21,49,98,13,0,13,26,2.0,2020-03-27-23,2020-03-27-23,LTC.X,10175.56301,2020-03-27,39.37166666666667
2020-04-28-01,123,123,0,41,0,41,1.0,2020-04-28-03,2020-04-28-03,LTC.X,11.60451,2020-04-28,43.93666666666667
2020-03-28-07,10,15,2,2,7,11,1.5,2020-03-28-09,2020-03-28-09,BTC.X,29.01870571,2020-03-28,6281.075
2020-03-31-14,0,0,0,0,20,20,"",2020-03-31-16,2020-03-31-16,LTC.X,411.44798,2020-03-31,39.055
2020-04-17-17,3,6,2,0,20,22,2.0,2020-04-17-19,2020-04-17-19,BTC.X,102.653432,2020-04-17,7063.195
2020-04-27-04,22,22,0,5,0,5,1.0,2020-04-27-06,2020-04-27-06,ETH.X,1473.524665,2020-04-27,195.55666666666664
2020-04-06-03,41,82,14,0,7,21,2.0,2020-04-06-05,2020-04-06-05,ETH.X,2502.654673,2020-04-06,148.63666666666668
2020-04-01-09,14,14,0,14,0,14,1.0,2020-04-01-11,2020-04-01-11,LTC.X,290.3068591,2020-04-01,38.440000000000005
2020-04-21-07,21,23,2,7,5,14,1.0952380952380953,2020-04-21-09,2020-04-21-09,BTC.X,266.2115086,2020-04-21,6855.441666666666
2020-04-05-15,0,0,0,0,6,6,"",2020-04-05-17,2020-04-05-17,BTC.X,432.1216002,2020-04-05,6791.971666666667
2020-04-19-17,4,8,1,0,0,1,2.0,2020-04-19-19,2020-04-19-19,LTC.X,100.3536288,2020-04-19,42.81833333333333
2020-04-12-07,0,0,0,0,8,8,"",2020-04-12-09,2020-04-12-09,BTC.X,13.02489609,2020-04-12,6854.631666666667
2020-04-03-06,96,188,37,3,2,42,1.9583333333333333,2020-04-03-08,2020-04-03-08,BTC.X,74.48624271,2020-04-03,6945.051666666666
2020-04-02-19,17,34,9,0,0,9,2.0,2020-04-02-21,2020-04-02-21,ETH.X,916.937424,2020-04-02,141.60999999999999
2020-04-10-22,19,35,12,2,5,19,1.8421052631578947,2020-04-11-00,2020-04-11-00,BTC.X,62.7576399,2020-04-11,6892.4766666666665
2020-04-25-19,78,156,14,0,3,17,2.0,2020-04-25-21,2020-04-25-21,ETH.X,290.78048,2020-04-25,193.84500000000003
2020-04-27-09,22,44,22,0,0,22,2.0,2020-04-27-11,2020-04-27-11,BCH.X,0.0,2020-04-27,241.5
2020-03-28-22,0,0,0,0,71,71,"",2020-03-29-00,2020-03-29-00,BCH.X,0.0,2020-03-29,225.0
2020-04-24-12,4,8,4,0,45,49,2.0,2020-04-24-14,2020-04-24-14,ETH.X,341.3649473,2020-04-24,186.775
2020-04-27-13,24,46,6,2,35,43,1.9166666666666667,2020-04-27-15,2020-04-27-15,BTC.X,54.2391922,2020-04-27,7689.155
2020-03-24-21,39,78,20,0,0,20,2.0,2020-03-24-23,2020-03-24-23,BCH.X,0.0,2020-03-24,223.35
2020-04-24-13,16,32,8,0,0,8,2.0,2020-04-24-15,2020-04-24-15,LTC.X,120.2377864,2020-04-24,43.79
2020-04-07-07,0,0,0,0,12,12,"",2020-04-07-09,2020-04-07-09,ETH.X,843.4985803,2020-04-07,173.53166666666667
2020-04-05-05,5,7,1,2,11,14,1.4,2020-04-05-07,2020-04-05-07,BTC.X,14.09326842,2020-04-05,6777.973333333332
2020-04-29-13,514,1028,50,0,29,79,2.0,2020-04-29-15,2020-04-29-15,BTC.X,217.7001437,2020-04-29,8371.98
2020-04-01-08,0,0,0,0,21,21,"",2020-04-01-10,2020-04-01-10,BCH.X,0.0,2020-04-01,210.85
2020-04-30-21,129,248,31,2,5,38,1.9224806201550388,2020-04-30-23,2020-04-30-23,BTC.X,125.21543,2020-04-30,8718.22
2020-04-04-14,234,468,25,0,0,25,2.0,2020-04-04-16,2020-04-04-16,LTC.X,1689.83708,2020-04-04,40.555
2020-04-28-00,53,103,19,2,12,33,1.9433962264150944,2020-04-28-02,2020-04-28-02,BTC.X,38.8339786,2020-04-28,7712.966666666667
2020-04-14-21,0,0,0,0,19,19,"",2020-04-14-23,2020-04-14-23,ETH.X,100.506275,2020-04-14,159.415
